file_name,region,gender,wav_filename,wav_path,prediction_score
common_voice_en_17775118.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17775118.wav,mozilla_evaluation_wav/common_voice_en_17775118.wav,0.50213
common_voice_en_131226.mp3,british isles (uk and ireland),female_feminine,common_voice_en_131226.wav,mozilla_evaluation_wav/common_voice_en_131226.wav,0.79540646
common_voice_en_142135.mp3,british isles (uk and ireland),female_feminine,common_voice_en_142135.wav,mozilla_evaluation_wav/common_voice_en_142135.wav,0.4995839
common_voice_en_113622.mp3,british isles (uk and ireland),female_feminine,common_voice_en_113622.wav,mozilla_evaluation_wav/common_voice_en_113622.wav,0.63493407
common_voice_en_13769.mp3,british isles (uk and ireland),female_feminine,common_voice_en_13769.wav,mozilla_evaluation_wav/common_voice_en_13769.wav,0.50399077
common_voice_en_18044946.mp3,british isles (uk and ireland),female_feminine,common_voice_en_18044946.wav,mozilla_evaluation_wav/common_voice_en_18044946.wav,0.8892516
common_voice_en_142106.mp3,british isles (uk and ireland),female_feminine,common_voice_en_142106.wav,mozilla_evaluation_wav/common_voice_en_142106.wav,0.9827946
common_voice_en_142156.mp3,british isles (uk and ireland),female_feminine,common_voice_en_142156.wav,mozilla_evaluation_wav/common_voice_en_142156.wav,0.9825637
common_voice_en_17789941.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17789941.wav,mozilla_evaluation_wav/common_voice_en_17789941.wav,0.8978366
common_voice_en_142041.mp3,british isles (uk and ireland),female_feminine,common_voice_en_142041.wav,mozilla_evaluation_wav/common_voice_en_142041.wav,0.9995189
common_voice_en_17250158.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17250158.wav,mozilla_evaluation_wav/common_voice_en_17250158.wav,0.98278254
common_voice_en_153665.mp3,british isles (uk and ireland),female_feminine,common_voice_en_153665.wav,mozilla_evaluation_wav/common_voice_en_153665.wav,5.95877e-07
common_voice_en_142162.mp3,british isles (uk and ireland),female_feminine,common_voice_en_142162.wav,mozilla_evaluation_wav/common_voice_en_142162.wav,0.97556883
common_voice_en_17790030.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17790030.wav,mozilla_evaluation_wav/common_voice_en_17790030.wav,0.9443685
common_voice_en_17790050.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17790050.wav,mozilla_evaluation_wav/common_voice_en_17790050.wav,0.020831162
common_voice_en_17481812.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17481812.wav,mozilla_evaluation_wav/common_voice_en_17481812.wav,0.99773467
common_voice_en_153678.mp3,british isles (uk and ireland),female_feminine,common_voice_en_153678.wav,mozilla_evaluation_wav/common_voice_en_153678.wav,4.773654e-07
common_voice_en_118506.mp3,british isles (uk and ireland),female_feminine,common_voice_en_118506.wav,mozilla_evaluation_wav/common_voice_en_118506.wav,0.9999027
common_voice_en_17841385.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17841385.wav,mozilla_evaluation_wav/common_voice_en_17841385.wav,0.6864674
common_voice_en_17747707.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17747707.wav,mozilla_evaluation_wav/common_voice_en_17747707.wav,1.4836826e-05
common_voice_en_118446.mp3,british isles (uk and ireland),female_feminine,common_voice_en_118446.wav,mozilla_evaluation_wav/common_voice_en_118446.wav,0.9995776
common_voice_en_17481781.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17481781.wav,mozilla_evaluation_wav/common_voice_en_17481781.wav,0.7716895
common_voice_en_17789994.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17789994.wav,mozilla_evaluation_wav/common_voice_en_17789994.wav,0.2764255
common_voice_en_17936033.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17936033.wav,mozilla_evaluation_wav/common_voice_en_17936033.wav,0.9543493
common_voice_en_17790094.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17790094.wav,mozilla_evaluation_wav/common_voice_en_17790094.wav,0.045311496
common_voice_en_1089344.mp3,british isles (uk and ireland),female_feminine,common_voice_en_1089344.wav,mozilla_evaluation_wav/common_voice_en_1089344.wav,0.61948735
common_voice_en_17250166.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17250166.wav,mozilla_evaluation_wav/common_voice_en_17250166.wav,0.93748456
common_voice_en_17789909.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17789909.wav,mozilla_evaluation_wav/common_voice_en_17789909.wav,0.5179537
common_voice_en_17254919.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17254919.wav,mozilla_evaluation_wav/common_voice_en_17254919.wav,0.92859656
common_voice_en_17850526.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17850526.wav,mozilla_evaluation_wav/common_voice_en_17850526.wav,0.0014084318
common_voice_en_17254926.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17254926.wav,mozilla_evaluation_wav/common_voice_en_17254926.wav,0.5971562
common_voice_en_17790121.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17790121.wav,mozilla_evaluation_wav/common_voice_en_17790121.wav,0.9740161
common_voice_en_142237.mp3,british isles (uk and ireland),female_feminine,common_voice_en_142237.wav,mozilla_evaluation_wav/common_voice_en_142237.wav,0.9960557
common_voice_en_17790102.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17790102.wav,mozilla_evaluation_wav/common_voice_en_17790102.wav,0.23744076
common_voice_en_17250162.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17250162.wav,mozilla_evaluation_wav/common_voice_en_17250162.wav,0.9813106
common_voice_en_17298419.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17298419.wav,mozilla_evaluation_wav/common_voice_en_17298419.wav,0.37171966
common_voice_en_143930.mp3,british isles (uk and ireland),female_feminine,common_voice_en_143930.wav,mozilla_evaluation_wav/common_voice_en_143930.wav,0.9991253
common_voice_en_17147541.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17147541.wav,mozilla_evaluation_wav/common_voice_en_17147541.wav,0.9989267
common_voice_en_142118.mp3,british isles (uk and ireland),female_feminine,common_voice_en_142118.wav,mozilla_evaluation_wav/common_voice_en_142118.wav,0.9232131
common_voice_en_17281823.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17281823.wav,mozilla_evaluation_wav/common_voice_en_17281823.wav,0.90599525
common_voice_en_17627093.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17627093.wav,mozilla_evaluation_wav/common_voice_en_17627093.wav,0.9922157
common_voice_en_17747836.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17747836.wav,mozilla_evaluation_wav/common_voice_en_17747836.wav,3.7807247e-05
common_voice_en_17147544.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17147544.wav,mozilla_evaluation_wav/common_voice_en_17147544.wav,0.9994492
common_voice_en_17790052.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17790052.wav,mozilla_evaluation_wav/common_voice_en_17790052.wav,0.63302535
common_voice_en_142076.mp3,british isles (uk and ireland),female_feminine,common_voice_en_142076.wav,mozilla_evaluation_wav/common_voice_en_142076.wav,0.9977696
common_voice_en_141965.mp3,british isles (uk and ireland),female_feminine,common_voice_en_141965.wav,mozilla_evaluation_wav/common_voice_en_141965.wav,0.96432585
common_voice_en_142120.mp3,british isles (uk and ireland),female_feminine,common_voice_en_142120.wav,mozilla_evaluation_wav/common_voice_en_142120.wav,0.006072199
common_voice_en_17368219.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17368219.wav,mozilla_evaluation_wav/common_voice_en_17368219.wav,0.99975866
common_voice_en_17790060.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17790060.wav,mozilla_evaluation_wav/common_voice_en_17790060.wav,0.7890721
common_voice_en_17413813.mp3,british isles (uk and ireland),female_feminine,common_voice_en_17413813.wav,mozilla_evaluation_wav/common_voice_en_17413813.wav,7.047228e-05
common_voice_en_18128784.mp3,british isles (uk and ireland),male_masculine,common_voice_en_18128784.wav,mozilla_evaluation_wav/common_voice_en_18128784.wav,0.019645946
common_voice_en_17372387.mp3,british isles (uk and ireland),male_masculine,common_voice_en_17372387.wav,mozilla_evaluation_wav/common_voice_en_17372387.wav,0.99610364
common_voice_en_18162817.mp3,british isles (uk and ireland),male_masculine,common_voice_en_18162817.wav,mozilla_evaluation_wav/common_voice_en_18162817.wav,0.0019848752
common_voice_en_18132496.mp3,british isles (uk and ireland),male_masculine,common_voice_en_18132496.wav,mozilla_evaluation_wav/common_voice_en_18132496.wav,8.302037e-06
common_voice_en_17274098.mp3,british isles (uk and ireland),male_masculine,common_voice_en_17274098.wav,mozilla_evaluation_wav/common_voice_en_17274098.wav,0.93844175
common_voice_en_18157125.mp3,british isles (uk and ireland),male_masculine,common_voice_en_18157125.wav,mozilla_evaluation_wav/common_voice_en_18157125.wav,0.08558038
common_voice_en_103338.mp3,british isles (uk and ireland),male_masculine,common_voice_en_103338.wav,mozilla_evaluation_wav/common_voice_en_103338.wav,0.0030068608
common_voice_en_18171336.mp3,british isles (uk and ireland),male_masculine,common_voice_en_18171336.wav,mozilla_evaluation_wav/common_voice_en_18171336.wav,5.479163e-05
common_voice_en_105738.mp3,british isles (uk and ireland),male_masculine,common_voice_en_105738.wav,mozilla_evaluation_wav/common_voice_en_105738.wav,0.9990189
common_voice_en_16243.mp3,british isles (uk and ireland),male_masculine,common_voice_en_16243.wav,mozilla_evaluation_wav/common_voice_en_16243.wav,0.1262662
common_voice_en_107458.mp3,british isles (uk and ireland),male_masculine,common_voice_en_107458.wav,mozilla_evaluation_wav/common_voice_en_107458.wav,0.981447
common_voice_en_17284463.mp3,british isles (uk and ireland),male_masculine,common_voice_en_17284463.wav,mozilla_evaluation_wav/common_voice_en_17284463.wav,0.00035925405
common_voice_en_178943.mp3,british isles (uk and ireland),male_masculine,common_voice_en_178943.wav,mozilla_evaluation_wav/common_voice_en_178943.wav,0.00043560792
common_voice_en_18173301.mp3,british isles (uk and ireland),male_masculine,common_voice_en_18173301.wav,mozilla_evaluation_wav/common_voice_en_18173301.wav,0.004741861
common_voice_en_123357.mp3,british isles (uk and ireland),male_masculine,common_voice_en_123357.wav,mozilla_evaluation_wav/common_voice_en_123357.wav,0.64002115
common_voice_en_18113777.mp3,british isles (uk and ireland),male_masculine,common_voice_en_18113777.wav,mozilla_evaluation_wav/common_voice_en_18113777.wav,0.00062092306
common_voice_en_128261.mp3,british isles (uk and ireland),male_masculine,common_voice_en_128261.wav,mozilla_evaluation_wav/common_voice_en_128261.wav,0.0007610324
common_voice_en_18179234.mp3,british isles (uk and ireland),male_masculine,common_voice_en_18179234.wav,mozilla_evaluation_wav/common_voice_en_18179234.wav,3.2059736e-05
common_voice_en_17267667.mp3,british isles (uk and ireland),male_masculine,common_voice_en_17267667.wav,mozilla_evaluation_wav/common_voice_en_17267667.wav,0.9803699
common_voice_en_17444601.mp3,british isles (uk and ireland),male_masculine,common_voice_en_17444601.wav,mozilla_evaluation_wav/common_voice_en_17444601.wav,0.66555685
