wav_path,prediction_score
Standardized_full_data/new_evaluation_wav_2/arabic85.wav,0.9999777
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17270731.wav,0.9999727
Standardized_full_data/new_evaluation_wav_2/spanish6.wav,0.99972
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18128784.wav,0.99998146
Standardized_full_data/new_evaluation_wav_2/french60.wav,0.9999813
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17936033.wav,0.9999695
Standardized_full_data/new_evaluation_wav_2/english122.wav,0.99997675
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17392963.wav,0.99998
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17935729.wav,0.9999817
Standardized_full_data/new_evaluation_wav_2/common_voice_en_120723.wav,0.9998229
Standardized_full_data/new_evaluation_wav_2/english56.wav,0.9999212
Standardized_full_data/new_evaluation_wav_2/spanish122.wav,0.99989337
Standardized_full_data/new_evaluation_wav_2/common_voice_en_123979.wav,0.99995303
Standardized_full_data/new_evaluation_wav_2/common_voice_en_142076.wav,0.9999716
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17331139.wav,0.99994403
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17822156.wav,0.9996736
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17252797.wav,0.9969349
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18106601.wav,0.99995005
Standardized_full_data/new_evaluation_wav_2/5f93182b42e8f12450049c20cd3799db.wav,0.9988948
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17281015.wav,0.9999631
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17260025.wav,0.99996376
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17251931.wav,0.99958736
Standardized_full_data/new_evaluation_wav_2/42ce59a719a83089d172f8024fc24f92.wav,0.9999726
Standardized_full_data/new_evaluation_wav_2/french46.wav,0.99997973
Standardized_full_data/new_evaluation_wav_2/arabic77.wav,0.9999804
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17822141.wav,0.9999096
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17776286.wav,0.9999104
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17896085.wav,0.99995995
Standardized_full_data/new_evaluation_wav_2/arabic93.wav,0.99993956
Standardized_full_data/new_evaluation_wav_2/0a7df1919244d090046e04b3c6412b70.wav,0.99995
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18172305.wav,0.9999665
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17147817.wav,0.99989694
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17586970.wav,0.999859
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17254897.wav,0.99997556
Standardized_full_data/new_evaluation_wav_2/italian29.wav,0.99982536
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17959293.wav,0.9999654
Standardized_full_data/new_evaluation_wav_2/common_voice_en_131649.wav,0.9999731
Standardized_full_data/new_evaluation_wav_2/english408.wav,0.99996823
Standardized_full_data/new_evaluation_wav_2/spanish69.wav,0.9999883
Standardized_full_data/new_evaluation_wav_2/japanese6.wav,0.99995375
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17248715.wav,0.9999233
Standardized_full_data/new_evaluation_wav_2/common_voice_en_142156.wav,0.99997723
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17331199.wav,0.99941224
Standardized_full_data/new_evaluation_wav_2/farsi2.wav,0.9999699
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17789941.wav,0.99997485
Standardized_full_data/new_evaluation_wav_2/spanish35.wav,0.77362496
Standardized_full_data/new_evaluation_wav_2/french44.wav,0.999916
Standardized_full_data/new_evaluation_wav_2/french4.wav,0.99995303
Standardized_full_data/new_evaluation_wav_2/common_voice_en_148333.wav,0.9999745
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18044946.wav,0.99917763
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17256419.wav,0.99994755
Standardized_full_data/new_evaluation_wav_2/common_voice_en_142162.wav,0.9999828
Standardized_full_data/new_evaluation_wav_2/common_voice_en_15694.wav,0.9999821
Standardized_full_data/new_evaluation_wav_2/8d1301a79919f630b98c4b33ba197ac3.wav,0.99985296
Standardized_full_data/new_evaluation_wav_2/mandarin59.wav,0.99306226
Standardized_full_data/new_evaluation_wav_2/c015958f12f44ce1986d939ea32aaaed.wav,0.99997604
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17696623.wav,0.99995077
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17586921.wav,0.9999871
Standardized_full_data/new_evaluation_wav_2/ed0de1313bcd91acef32e5d36529db46.wav,0.9999894
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17271700.wav,0.9999421
Standardized_full_data/new_evaluation_wav_2/french59.wav,0.9999731
Standardized_full_data/new_evaluation_wav_2/english508.wav,0.9999184
Standardized_full_data/new_evaluation_wav_2/english141.wav,0.99997395
Standardized_full_data/new_evaluation_wav_2/common_voice_en_13813725.wav,0.96071213
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17253269.wav,0.99930316
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17276804.wav,0.9999484
Standardized_full_data/new_evaluation_wav_2/a068757aac0da71436e200e4d274c6cc.wav,0.9998303
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17272607.wav,0.99997556
Standardized_full_data/new_evaluation_wav_2/common_voice_en_171470.wav,0.99996936
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17270723.wav,0.99980956
Standardized_full_data/new_evaluation_wav_2/64b4bd55c6371cd700a5fcd143ac11fe.wav,0.9999537
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17371997.wav,0.99996483
Standardized_full_data/new_evaluation_wav_2/taiwanese4.wav,0.9999801
Standardized_full_data/new_evaluation_wav_2/english313.wav,0.9999473
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17403770.wav,0.9999759
Standardized_full_data/new_evaluation_wav_2/english371.wav,0.9999689
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18124866.wav,0.99997675
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17627093.wav,0.9998876
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17732986.wav,0.99997854
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17361472.wav,0.99991876
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17567630.wav,0.99997234
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17343405.wav,0.9999659
Standardized_full_data/new_evaluation_wav_2/english118.wav,0.9999817
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17980770.wav,0.99992585
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17344031.wav,0.999919
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17733574.wav,0.9993298
Standardized_full_data/new_evaluation_wav_2/italian13.wav,0.9997292
Standardized_full_data/new_evaluation_wav_2/mandarin41.wav,0.9999732
Standardized_full_data/new_evaluation_wav_2/common_voice_en_15677.wav,0.9998606
Standardized_full_data/new_evaluation_wav_2/common_voice_en_179965.wav,0.9999338
Standardized_full_data/new_evaluation_wav_2/a7c4f82067d981a169866dfadbc99965.wav,0.9999699
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17272629.wav,0.9999684
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17586968.wav,0.999988
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17272716.wav,0.9998919
Standardized_full_data/new_evaluation_wav_2/cantonese16.wav,0.9999766
Standardized_full_data/new_evaluation_wav_2/common_voice_en_179949.wav,0.99984497
Standardized_full_data/new_evaluation_wav_2/common_voice_en_10208700.wav,0.99056065
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17432688.wav,0.01574854
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17825066.wav,0.052264385
Standardized_full_data/new_evaluation_wav_2/common_voice_en_1466773.wav,0.9999622
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17344200.wav,0.99992466
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17271713.wav,0.9999804
Standardized_full_data/new_evaluation_wav_2/common_voice_en_101565.wav,0.99995756
Standardized_full_data/new_evaluation_wav_2/common_voice_en_16217523.wav,0.999988
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18147648.wav,0.99997854
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17955247.wav,0.9999428
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17777355.wav,0.99996674
Standardized_full_data/new_evaluation_wav_2/arabic75.wav,0.9998993
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17256501.wav,0.99997765
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17272513.wav,0.99993336
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17274098.wav,0.9999738
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17294072.wav,0.9999494
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17507514.wav,0.9998476
Standardized_full_data/new_evaluation_wav_2/common_voice_en_171912.wav,0.99194187
Standardized_full_data/new_evaluation_wav_2/english92.wav,0.99995816
Standardized_full_data/new_evaluation_wav_2/common_voice_en_1466770.wav,0.99996996
Standardized_full_data/new_evaluation_wav_2/cantonese17.wav,0.99997747
