wav_path,prediction_score
Standardized_full_data/new_evaluation_wav/arabic85.wav,0.99660385
Standardized_full_data/new_evaluation_wav/common_voice_en_17270731.wav,0.9961497
Standardized_full_data/new_evaluation_wav/spanish6.wav,0.017837564
Standardized_full_data/new_evaluation_wav/common_voice_en_18128784.wav,0.00012911535
Standardized_full_data/new_evaluation_wav/french60.wav,0.99941957
Standardized_full_data/new_evaluation_wav/common_voice_en_17936033.wav,0.9941016
Standardized_full_data/new_evaluation_wav/english122.wav,0.9891513
Standardized_full_data/new_evaluation_wav/common_voice_en_17392963.wav,0.9954889
Standardized_full_data/new_evaluation_wav/common_voice_en_17935729.wav,0.00026470574
Standardized_full_data/new_evaluation_wav/common_voice_en_120723.wav,0.9498218
Standardized_full_data/new_evaluation_wav/english56.wav,1.5843963e-05
Standardized_full_data/new_evaluation_wav/spanish122.wav,0.0002877261
Standardized_full_data/new_evaluation_wav/common_voice_en_123979.wav,0.9782748
Standardized_full_data/new_evaluation_wav/common_voice_en_142076.wav,0.0065918635
Standardized_full_data/new_evaluation_wav/common_voice_en_17331139.wav,0.00021355151
Standardized_full_data/new_evaluation_wav/common_voice_en_17822156.wav,0.9632386
Standardized_full_data/new_evaluation_wav/common_voice_en_17252797.wav,0.99971426
Standardized_full_data/new_evaluation_wav/common_voice_en_18106601.wav,0.0004993512
Standardized_full_data/new_evaluation_wav/5f93182b42e8f12450049c20cd3799db.wav,0.0044061514
Standardized_full_data/new_evaluation_wav/common_voice_en_17281015.wav,0.9999914
Standardized_full_data/new_evaluation_wav/common_voice_en_17260025.wav,0.99935895
Standardized_full_data/new_evaluation_wav/common_voice_en_17251931.wav,0.045696102
Standardized_full_data/new_evaluation_wav/42ce59a719a83089d172f8024fc24f92.wav,0.9997752
Standardized_full_data/new_evaluation_wav/french46.wav,0.7309849
Standardized_full_data/new_evaluation_wav/arabic77.wav,0.60876876
Standardized_full_data/new_evaluation_wav/common_voice_en_17822141.wav,0.968728
Standardized_full_data/new_evaluation_wav/common_voice_en_17776286.wav,0.99986005
Standardized_full_data/new_evaluation_wav/common_voice_en_17896085.wav,2.7890667e-06
Standardized_full_data/new_evaluation_wav/arabic93.wav,0.61252034
Standardized_full_data/new_evaluation_wav/0a7df1919244d090046e04b3c6412b70.wav,0.99984926
Standardized_full_data/new_evaluation_wav/common_voice_en_18172305.wav,0.00045495285
