wav_path,prediction_score
mozilla_evaluation_wav/common_voice_en_17840377.wav,6.594606e-10
mozilla_evaluation_wav/common_voice_en_17921951.wav,9.380554e-06
mozilla_evaluation_wav/common_voice_en_17391698.wav,2.7369895e-08
mozilla_evaluation_wav/common_voice_en_17627093.wav,0.0011259849
mozilla_evaluation_wav/common_voice_en_144205.wav,1.0222253e-08
mozilla_evaluation_wav/common_voice_en_142106.wav,9.821559e-08
mozilla_evaluation_wav/common_voice_en_144239.wav,8.272709e-09
mozilla_evaluation_wav/common_voice_en_17384726.wav,0.7874837
mozilla_evaluation_wav/common_voice_en_17248476.wav,6.889759e-06
mozilla_evaluation_wav/common_voice_en_149494.wav,4.6075736e-05
mozilla_evaluation_wav/common_voice_en_17822121.wav,0.00058364496
mozilla_evaluation_wav/common_voice_en_17822109.wav,0.0012853827
mozilla_evaluation_wav/common_voice_en_17298521.wav,2.9407718e-06
mozilla_evaluation_wav/common_voice_en_172600.wav,1.9959332e-09
mozilla_evaluation_wav/common_voice_en_17403770.wav,3.4077424e-10
mozilla_evaluation_wav/common_voice_en_17392540.wav,1.1271535e-08
mozilla_evaluation_wav/common_voice_en_17252995.wav,2.37379e-09
mozilla_evaluation_wav/common_voice_en_17248715.wav,0.00010303332
mozilla_evaluation_wav/common_voice_en_17256517.wav,0.9778997
mozilla_evaluation_wav/common_voice_en_17250166.wav,0.008555369
mozilla_evaluation_wav/common_voice_en_17885610.wav,6.153973e-09
mozilla_evaluation_wav/common_voice_en_17453378.wav,0.0026019723
mozilla_evaluation_wav/common_voice_en_17258710.wav,1.1911281e-05
mozilla_evaluation_wav/common_voice_en_17576852.wav,4.0214636e-06
mozilla_evaluation_wav/common_voice_en_17822120.wav,0.07744898
mozilla_evaluation_wav/common_voice_en_17441797.wav,9.147767e-07
mozilla_evaluation_wav/common_voice_en_17270711.wav,4.3372297e-06
mozilla_evaluation_wav/common_voice_en_17258089.wav,6.9684745e-08
mozilla_evaluation_wav/common_voice_en_17272674.wav,0.003813867
mozilla_evaluation_wav/common_voice_en_18129850.wav,2.4469022e-08
mozilla_evaluation_wav/common_voice_en_17567630.wav,5.7091376e-10
mozilla_evaluation_wav/common_voice_en_13481.wav,5.7027005e-08
mozilla_evaluation_wav/common_voice_en_17792417.wav,2.7512295e-09
mozilla_evaluation_wav/common_voice_en_17776236.wav,3.04566e-06
mozilla_evaluation_wav/common_voice_en_17253269.wav,1.2100896e-12
mozilla_evaluation_wav/common_voice_en_17921952.wav,8.691219e-08
mozilla_evaluation_wav/common_voice_en_17250951.wav,1.2684686e-07
mozilla_evaluation_wav/common_voice_en_17512093.wav,1.5205823e-06
mozilla_evaluation_wav/common_voice_en_17272716.wav,0.0035084744
mozilla_evaluation_wav/common_voice_en_17952214.wav,0.006529474
mozilla_evaluation_wav/common_voice_en_178064.wav,4.7361257e-07
mozilla_evaluation_wav/common_voice_en_17270713.wav,0.0013691102
mozilla_evaluation_wav/common_voice_en_17441795.wav,3.0868588e-10
mozilla_evaluation_wav/common_voice_en_17624837.wav,0.76596105
mozilla_evaluation_wav/common_voice_en_17877686.wav,1.9547072e-07
mozilla_evaluation_wav/common_voice_en_15733298.wav,6.7295866e-14
mozilla_evaluation_wav/common_voice_en_17576850.wav,1.3205819e-07
mozilla_evaluation_wav/common_voice_en_16048874.wav,0.0009768422
mozilla_evaluation_wav/common_voice_en_17280437.wav,0.0014263686
mozilla_evaluation_wav/common_voice_en_17254114.wav,4.611599e-10
mozilla_evaluation_wav/common_voice_en_17453420.wav,3.4105316e-05
mozilla_evaluation_wav/common_voice_en_17283670.wav,0.4683684
mozilla_evaluation_wav/common_voice_en_17250158.wav,0.827895
mozilla_evaluation_wav/common_voice_en_179965.wav,0.0003049114
mozilla_evaluation_wav/common_voice_en_181012.wav,0.000100516554
mozilla_evaluation_wav/common_voice_en_18187996.wav,8.091467e-09
mozilla_evaluation_wav/common_voice_en_17747836.wav,2.590824e-09
mozilla_evaluation_wav/common_voice_en_148549.wav,0.0005637138
mozilla_evaluation_wav/common_voice_en_17507514.wav,0.002260116
mozilla_evaluation_wav/common_voice_en_17252772.wav,3.3122956e-11
mozilla_evaluation_wav/common_voice_en_17254897.wav,8.2944607e-10
mozilla_evaluation_wav/common_voice_en_17576851.wav,6.5881e-08
mozilla_evaluation_wav/common_voice_en_134469.wav,1.2842216e-07
mozilla_evaluation_wav/common_voice_en_17955354.wav,0.6849092
mozilla_evaluation_wav/common_voice_en_17453390.wav,1.2181414e-05
mozilla_evaluation_wav/common_voice_en_101565.wav,8.9159985e-11
mozilla_evaluation_wav/common_voice_en_17392608.wav,3.537257e-11
mozilla_evaluation_wav/common_voice_en_17650796.wav,5.2312464e-07
mozilla_evaluation_wav/common_voice_en_17296320.wav,0.98289526
