wav_path,prediction_score
mozilla_evaluation_wav/common_voice_en_17840377.wav,0.00014644187
mozilla_evaluation_wav/common_voice_en_17921951.wav,0.9887243
mozilla_evaluation_wav/common_voice_en_17391698.wav,1.0847736e-05
mozilla_evaluation_wav/common_voice_en_17627093.wav,0.9922157
mozilla_evaluation_wav/common_voice_en_144205.wav,3.4198551e-06
mozilla_evaluation_wav/common_voice_en_142106.wav,0.9827946
mozilla_evaluation_wav/common_voice_en_144239.wav,2.6230111e-05
mozilla_evaluation_wav/common_voice_en_17384726.wav,0.9996687
mozilla_evaluation_wav/common_voice_en_17248476.wav,0.9989644
mozilla_evaluation_wav/common_voice_en_149494.wav,0.0020128377
mozilla_evaluation_wav/common_voice_en_17822121.wav,0.5854565
mozilla_evaluation_wav/common_voice_en_17822109.wav,0.55796397
mozilla_evaluation_wav/common_voice_en_17298521.wav,0.99993825
mozilla_evaluation_wav/common_voice_en_172600.wav,5.2347696e-07
mozilla_evaluation_wav/common_voice_en_17403770.wav,0.27708444
mozilla_evaluation_wav/common_voice_en_17392540.wav,0.00027350514
mozilla_evaluation_wav/common_voice_en_17252995.wav,6.0094735e-05
mozilla_evaluation_wav/common_voice_en_17248715.wav,0.999253
mozilla_evaluation_wav/common_voice_en_17256517.wav,0.4657713
mozilla_evaluation_wav/common_voice_en_17250166.wav,0.93748456
mozilla_evaluation_wav/common_voice_en_17885610.wav,0.0003918281
mozilla_evaluation_wav/common_voice_en_17453378.wav,0.91370255
mozilla_evaluation_wav/common_voice_en_17258710.wav,0.08142176
mozilla_evaluation_wav/common_voice_en_17576852.wav,0.00022333841
mozilla_evaluation_wav/common_voice_en_17822120.wav,0.52533275
mozilla_evaluation_wav/common_voice_en_17441797.wav,0.6444416
mozilla_evaluation_wav/common_voice_en_17270711.wav,0.99920386
mozilla_evaluation_wav/common_voice_en_17258089.wav,1.4284937e-08
mozilla_evaluation_wav/common_voice_en_17272674.wav,0.86708456
mozilla_evaluation_wav/common_voice_en_18129850.wav,0.9973821
mozilla_evaluation_wav/common_voice_en_17567630.wav,4.822601e-05
mozilla_evaluation_wav/common_voice_en_13481.wav,0.00016400834
mozilla_evaluation_wav/common_voice_en_17792417.wav,0.9548984
mozilla_evaluation_wav/common_voice_en_17776236.wav,0.0036368764
mozilla_evaluation_wav/common_voice_en_17253269.wav,0.00021666549
mozilla_evaluation_wav/common_voice_en_17921952.wav,1.23406335e-05
mozilla_evaluation_wav/common_voice_en_17250951.wav,0.00020683582
mozilla_evaluation_wav/common_voice_en_17512093.wav,4.3171567e-05
mozilla_evaluation_wav/common_voice_en_17272716.wav,0.9817171
mozilla_evaluation_wav/common_voice_en_17952214.wav,0.6415196
mozilla_evaluation_wav/common_voice_en_178064.wav,0.20148847
mozilla_evaluation_wav/common_voice_en_17270713.wav,0.9595975
mozilla_evaluation_wav/common_voice_en_17441795.wav,8.972287e-05
mozilla_evaluation_wav/common_voice_en_17624837.wav,0.99955195
mozilla_evaluation_wav/common_voice_en_17877686.wav,0.10038182
mozilla_evaluation_wav/common_voice_en_15733298.wav,1.9692468e-05
mozilla_evaluation_wav/common_voice_en_17576850.wav,1.8496843e-05
mozilla_evaluation_wav/common_voice_en_16048874.wav,0.8679297
mozilla_evaluation_wav/common_voice_en_17280437.wav,0.9846176
mozilla_evaluation_wav/common_voice_en_17254114.wav,2.5829962e-05
mozilla_evaluation_wav/common_voice_en_17453420.wav,0.98450667
mozilla_evaluation_wav/common_voice_en_17283670.wav,0.02049211
mozilla_evaluation_wav/common_voice_en_17250158.wav,0.98278254
mozilla_evaluation_wav/common_voice_en_179965.wav,0.3079125
mozilla_evaluation_wav/common_voice_en_181012.wav,0.9262064
mozilla_evaluation_wav/common_voice_en_18187996.wav,5.455425e-06
mozilla_evaluation_wav/common_voice_en_17747836.wav,3.7807247e-05
mozilla_evaluation_wav/common_voice_en_148549.wav,0.59169745
mozilla_evaluation_wav/common_voice_en_17507514.wav,0.9991442
mozilla_evaluation_wav/common_voice_en_17252772.wav,0.003870308
mozilla_evaluation_wav/common_voice_en_17254897.wav,0.98456144
mozilla_evaluation_wav/common_voice_en_17576851.wav,0.00031640977
mozilla_evaluation_wav/common_voice_en_134469.wav,0.8423596
mozilla_evaluation_wav/common_voice_en_17955354.wav,0.9491323
mozilla_evaluation_wav/common_voice_en_17453390.wav,0.9312202
mozilla_evaluation_wav/common_voice_en_101565.wav,0.99227774
mozilla_evaluation_wav/common_voice_en_17392608.wav,0.00018313626
mozilla_evaluation_wav/common_voice_en_17650796.wav,2.9455598e-05
mozilla_evaluation_wav/common_voice_en_17296320.wav,0.9334273
mozilla_evaluation_wav/common_voice_en_17885571.wav,0.024486998
mozilla_evaluation_wav/common_voice_en_17345193.wav,0.96653384
mozilla_evaluation_wav/common_voice_en_105515.wav,0.09791785
mozilla_evaluation_wav/common_voice_en_107458.wav,0.981447
mozilla_evaluation_wav/common_voice_en_17935729.wav,0.0046514263
mozilla_evaluation_wav/common_voice_en_17921953.wav,0.00026993122
mozilla_evaluation_wav/common_voice_en_131663.wav,0.9924751
mozilla_evaluation_wav/common_voice_en_17252819.wav,0.0438736
mozilla_evaluation_wav/common_voice_en_17345197.wav,0.9941468
mozilla_evaluation_wav/common_voice_en_17345183.wav,0.99924505
mozilla_evaluation_wav/common_voice_en_17360303.wav,0.8719614
mozilla_evaluation_wav/common_voice_en_17825066.wav,0.0016085414
mozilla_evaluation_wav/common_voice_en_17261784.wav,0.018204719
mozilla_evaluation_wav/common_voice_en_17680941.wav,0.99963367
mozilla_evaluation_wav/common_voice_en_15734479.wav,0.5755519
mozilla_evaluation_wav/common_voice_en_17283729.wav,0.9872705
mozilla_evaluation_wav/common_voice_en_13813779.wav,0.01531475
mozilla_evaluation_wav/common_voice_en_17392963.wav,0.13870406
mozilla_evaluation_wav/common_voice_en_17270716.wav,0.9952296
mozilla_evaluation_wav/common_voice_en_17402865.wav,0.0008788518
mozilla_evaluation_wav/common_voice_en_17453380.wav,0.9233609
mozilla_evaluation_wav/common_voice_en_17270702.wav,0.9991333
mozilla_evaluation_wav/common_voice_en_17271385.wav,0.9118474
mozilla_evaluation_wav/common_voice_en_17258717.wav,0.44466624
mozilla_evaluation_wav/common_voice_en_17246515.wav,0.55884135
