wav_path,prediction_score
mozilla_evaluation_wav/common_voice_en_17840377.wav,0.9988739
mozilla_evaluation_wav/b16f621005003d1bf231a54db3c2df45.wav,0.99996877
mozilla_evaluation_wav/common_voice_en_17391698.wav,0.9999567
mozilla_evaluation_wav/ef7cca2cbc8f772e5ba31537f0b5d200.wav,0.9998363
mozilla_evaluation_wav/common_voice_en_17627093.wav,0.99994516
mozilla_evaluation_wav/french14.wav,0.9999981
mozilla_evaluation_wav/common_voice_en_142106.wav,0.99986947
mozilla_evaluation_wav/french28.wav,0.9996455
mozilla_evaluation_wav/uyghur2.wav,0.9997826
mozilla_evaluation_wav/eb0d13eae5faec92fe0ec28f92db56df.wav,0.9999243
mozilla_evaluation_wav/1d36887f60172390645f04dcaaa635ef.wav,0.99999
mozilla_evaluation_wav/spanish162.wav,0.9998988
mozilla_evaluation_wav/common_voice_en_17384726.wav,0.9999844
mozilla_evaluation_wav/english465.wav,0.99904555
mozilla_evaluation_wav/english303.wav,0.99998355
mozilla_evaluation_wav/taiwanese4.wav,0.99999785
mozilla_evaluation_wav/mandarin47.wav,0.99994886
mozilla_evaluation_wav/english471.wav,0.9999857
mozilla_evaluation_wav/e9c8c324b1adf1efb3b93ffb50694817.wav,0.9999238
mozilla_evaluation_wav/common_voice_en_17248476.wav,0.99999225
mozilla_evaluation_wav/arabic69.wav,0.9999157
mozilla_evaluation_wav/common_voice_en_17402863.wav,0.9999969
mozilla_evaluation_wav/154027b772c64572e5a3c1625de0ee5a.wav,0.99999964
mozilla_evaluation_wav/common_voice_en_17403770.wav,0.9999933
mozilla_evaluation_wav/common_voice_en_17252995.wav,0.9999888
mozilla_evaluation_wav/common_voice_en_17248715.wav,0.9999671
mozilla_evaluation_wav/common_voice_en_17250166.wav,0.999985
mozilla_evaluation_wav/common_voice_en_17885610.wav,0.9997242
mozilla_evaluation_wav/common_voice_en_17453378.wav,0.9998723
mozilla_evaluation_wav/spanish10.wav,0.9998387
mozilla_evaluation_wav/common_voice_en_17441797.wav,0.99999845
mozilla_evaluation_wav/common_voice_en_17258089.wav,0.9999933
mozilla_evaluation_wav/common_voice_en_17272674.wav,0.9998969
mozilla_evaluation_wav/common_voice_en_18129850.wav,0.99999654
mozilla_evaluation_wav/uyghur3.wav,0.99999607
mozilla_evaluation_wav/common_voice_en_17567630.wav,0.9997377
mozilla_evaluation_wav/common_voice_en_13481.wav,0.99999416
mozilla_evaluation_wav/cantonese8.wav,0.99974805
mozilla_evaluation_wav/english6.wav,0.9999962
mozilla_evaluation_wav/ecb5435524f0132d1d55be4b0495f97c.wav,0.9988444
mozilla_evaluation_wav/common_voice_en_17776236.wav,0.99996674
mozilla_evaluation_wav/english100.wav,0.99999416
mozilla_evaluation_wav/french15.wav,0.9991874
mozilla_evaluation_wav/common_voice_en_17253269.wav,0.99999166
mozilla_evaluation_wav/d9f524f475b169c1446b2b37c6c854de.wav,0.9999908
mozilla_evaluation_wav/common_voice_en_17256488.wav,0.99996746
mozilla_evaluation_wav/common_voice_en_17250951.wav,0.9999881
mozilla_evaluation_wav/6e3e097680d43495c5afea20a3d5c82b.wav,0.9999975
mozilla_evaluation_wav/common_voice_en_17512093.wav,0.9999832
mozilla_evaluation_wav/french17.wav,0.99995637
mozilla_evaluation_wav/common_voice_en_17272716.wav,0.9999578
mozilla_evaluation_wav/uyghur1.wav,0.9999248
mozilla_evaluation_wav/korean5.wav,0.99999475
mozilla_evaluation_wav/common_voice_en_17952214.wav,0.99998343
mozilla_evaluation_wav/arabic95.wav,0.99997056
mozilla_evaluation_wav/spanish149.wav,0.99999666
mozilla_evaluation_wav/5f93182b42e8f12450049c20cd3799db.wav,0.99999213
mozilla_evaluation_wav/be1311f1d716137190f7dfee7209e11f.wav,0.99891233
mozilla_evaluation_wav/fccdf68c7fe194a08c7084a3c883302e.wav,0.9999931
